,HG_mostNum,HG_std,HG_val,HG_entropy,GLCM_asm,GLCM_contrast,GLCM_entropt,GLCM_idm,label
17814,121,6.187689304351807,0.05060426518321037,4.120742321014404,0.5442314508506617,0.1286231884057971,0.7409131122447479,0.848731884057971,2
17815,118,5.928982257843018,0.04894226789474487,4.0674238204956055,0.6349686909262761,0.09963768115942029,0.560433431740945,0.8632246376811594,2
17816,120,7.427623271942139,0.05985912308096886,4.36353063583374,0.3757679584120983,0.1956521739130435,1.041256755896297,0.8152173913043479,2
17817,124,7.192135810852051,0.05833021551370621,4.366301536560059,0.44626096145767696,0.161231884057971,0.917929792280562,0.8324275362318841,2
17818,129,8.756080627441406,0.06848769634962082,4.613903045654297,0.27931369460197436,0.19202898550724637,1.1842715488620894,0.8170289855072463,2
17819,140,10.778946876525879,0.08165547251701355,4.848106384277344,0.37794055870615423,0.10869565217391304,0.9872546645071787,0.8586956521739131,2
17820,117,9.37890338897705,0.07670706510543823,4.644542217254639,0.3912649653434152,0.17028985507246377,1.0095307232475283,0.8278985507246377,2
17821,128,8.657393455505371,0.070621557533741,4.578034400939941,0.37031840737240074,0.24456521739130435,1.051694823581565,0.7907608695652173,2
17822,140,9.779630661010742,0.07290957868099213,4.616457939147949,0.4363775992438563,0.16304347826086957,0.9348492939522555,0.8315217391304348,2
17823,146,10.627480506896973,0.07685698568820953,4.715866565704346,0.6653670447385003,0.08333333333333333,0.4999405499974946,0.8713768115942029,2
17824,129,8.88941478729248,0.07183768600225449,4.589004993438721,0.3118108065532452,0.2463768115942029,1.1550334119300436,0.7898550724637683,2
17825,127,9.294488906860352,0.0752357542514801,4.544241428375244,0.29637123240915775,0.24094202898550723,1.1790713920695788,0.792572463768116,2
17826,119,7.435835361480713,0.06004628166556358,4.404605388641357,0.4006117412308339,0.17753623188405798,0.9968221497780507,0.8242753623188407,2
17827,124,8.070505142211914,0.06339821964502335,4.482630252838135,0.29477788279773154,0.16304347826086957,1.1440381765006258,0.8315217391304348,2
17828,126,8.479887962341309,0.06518377363681793,4.574723243713379,0.29377198855282505,0.21557971014492755,1.175044577047527,0.8052536231884058,2
17829,118,6.850658416748047,0.05758283659815788,4.368892192840576,0.7353562801932366,0.043478260869565216,0.35419740204469663,0.8913043478260871,2
